paper_link,paper_title,handle,message
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@outbreaksci,"Contribute a rapid review or request one for ""Ethnic minority groups in England and Wales - factors affecting the size and timing of..."" (https://t.co/vr5yh7SNan). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.03.20167122) at https://t.co/RnurTL3DyM @outbreaks"
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@outbreaksci,New #COVID19 preprint: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records https://t.co/vr5yh7SNan
http://medrxiv.org/cgi/content/short/2020.08.03.20164897,Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their households: a nationwide linkage cohort study,@PeterKilmarx,Patient-facing #Healthcareworkers and their household members at increased risk for #COVID19 https://t.co/uY5YNYBIRE
http://medrxiv.org/cgi/content/short/2020.08.03.20164897,Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their households: a nationwide linkage cohort study,@outbreaksci,"Contribute a rapid review or request one for ""Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their ..."" (https://t.co/ljjRKOEe7K). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.03.20164897) at https://t.co/RnurTL3DyM @outbreaks"
http://medrxiv.org/cgi/content/short/2020.08.03.20164897,Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their households: a nationwide linkage cohort study,@outbreaksci,New #COVID19 preprint: Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their households: a nationwide linkage cohort study https://t.co/ljjRKOEe7K
http://medrxiv.org/cgi/content/short/2020.08.03.20164897,Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their households: a nationwide linkage cohort study,@rmchavin,"8-3-2020:  In a scientific study released today from Scotland, ""Healthcare workers and their households contribute one-sixth of all hospitalized COVID-19 cases:"" https://t.co/W86z3TgkkD https://t.co/k9ndk5il9P"
http://medrxiv.org/cgi/content/short/2020.08.03.20164897,Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their households: a nationwide linkage cohort study,@ajtweet,"…patient facing healthc workers & hshlds, est abs risk COVID hospt’n <0.5% but >1% in older men w comorbidity. Concl: Healthc workers & hshlds contrib 1/6 of hospitalised cases. Patient facing healthc workers & hshlds 3x & 2x incr ris"
http://medrxiv.org/cgi/content/short/2020.08.03.20164897,Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their households: a nationwide linkage cohort study,@medrxivpreprint,Risk of hospitalisation with coronavirus disease 2019 in healthcare workers and their households:a nationwide linkage cohort study  https://t.co/LkWGsEfaCU #medRxiv
http://medrxiv.org/cgi/content/short/2020.08.03.20164137,"A Comprehensive Analysis of COVID-19 Transmission and Fatality Rates at the County level in the United States considering Socio-Demographics, Health Indicators, Mobility Trends and Health Care Infrastructure Attributes",@Nothing73144852,RT @medrxivpreprint: A Comprehensive Analysis of COVID-19 Transmission and Fatality Rates at the County level in the United States consider…
http://medrxiv.org/cgi/content/short/2020.08.03.20164137,"A Comprehensive Analysis of COVID-19 Transmission and Fatality Rates at the County level in the United States considering Socio-Demographics, Health Indicators, Mobility Trends and Health Care Infrastructure Attributes",@medrxivpreprint,"A Comprehensive Analysis of COVID-19 Transmission and Fatality Rates at the County level in the United States considering Socio-Demographics, Health Indicators, Mobility Trends and Health Care Infrastructure Attributes  https://t.co/edm4hnBdkc #medRxiv"
http://medrxiv.org/cgi/content/short/2020.08.03.20167304,Correlation between daily infections and fatality rate due to Covid-19 in Germany,@medrxivpreprint,Correlation between daily infections and fatality rate due to Covid-19 in Germany  https://t.co/ptcLqQWgb6 #medRxiv
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@ScienceShared,RT @ScienceShared: @Selinarajan @mastweiler8 @raven58008 @IanBradbury17 @deb_cohen @martinmckee @chrischirp @carlheneghan @AllysonPollock @…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@chrischirp,RT @ScienceShared: @Selinarajan @mastweiler8 @raven58008 @IanBradbury17 @deb_cohen @martinmckee @chrischirp @carlheneghan @AllysonPollock @…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@LarissaBlum1991,"RT @apoorva_nyc: Why don't we have more saliva tests yet?   Here's more evidence, from @awyllie13 and others, that viral RNA is stable in s…"
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@IlchevLazar,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@mjnmlm,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@ScienceShared,@Selinarajan @mastweiler8 @raven58008 @IanBradbury17 @deb_cohen @martinmckee @chrischirp @carlheneghan @AllysonPollock @PHE_uk @WHO Saliva tests 👍  Study the other day showed viral RNA stable in saliva in a normal eppendorf for days.   Plus I know also fro
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@kevinpurcell,RT @Aiims1742: More good stuff on #SARSCoV2 testing from @awyllie13 @NathanGrubaugh @VirusesImmunity et al: “We found RNA in saliva from in…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@revolution_fr,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@VZufferey,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@Umu999_0YOtJHCt,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@satohkouichi,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@C_TanaCoCo,良い知らせと悪い知らせ（プレプリントですので注意）  良い知らせは、唾液でのPCR検査がより安価になるかもしれません  悪い知らせは、唾液中のコロナウイルスが非常に安定性が高いということです　  https://t.co/En5SVEda8x  唾液中では凍結しても常温でも30℃でも長期安定って…想像の斜め上すぎ… https://t.co/cYtUFjOga0
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@vaneay,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@baldricman,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@Biomaven,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@FLAHAULT,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@Shareresearcher,RT @AlistairEdwar10: Good news for the Avacta #avct saliva test. https://t.co/9D3KG3NMGb
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@Vicktor1111,RT @AlistairEdwar10: Good news for the Avacta #avct saliva test. https://t.co/9D3KG3NMGb
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@Titus_VIII,RT @Aiims1742: More good stuff on #SARSCoV2 testing from @awyllie13 @NathanGrubaugh @VirusesImmunity et al: “We found RNA in saliva from in…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@codax07,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@AlistairEdwar10,Good news for the Avacta #avct saliva test.
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@MorriganResists,RT @Aiims1742: More good stuff on #SARSCoV2 testing from @awyllie13 @NathanGrubaugh @VirusesImmunity et al: “We found RNA in saliva from in…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@CSCIColumbia,RT @awyllie13: The take home: expensive collection devices are prohibitive to mass testing efforts. Simple saliva collection frees testing…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@VirusesImmunity,RT @Aiims1742: More good stuff on #SARSCoV2 testing from @awyllie13 @NathanGrubaugh @VirusesImmunity et al: “We found RNA in saliva from in…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@ElmerEdward1,RT @PandemicCovid20: Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices - https://t.co/mW2y…
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@Kabix,"RT @IsabelOtt: In case y’all are curious about my day job, we have a new paper out showing that simple lab plastic tubes work great for sal…"
http://medrxiv.org/cgi/content/short/2020.08.03.20165233,Simply saliva: stability of SARS-CoV-2 detection negates the need for expensive collection devices,@almostlikethat,"RT @IsabelOtt: In case y’all are curious about my day job, we have a new paper out showing that simple lab plastic tubes work great for sal…"
